TransactionID,Date,SendingInstitution,ReceivingInstitution,AssetType,Network,Region,Amount_USD,SettlementStatus,SettlementTime_Seconds,TraditionalRail_Benchmark_Hours,Fee_BPS,Fee_USD,SettlementTime_Missing_Reason,log_amount,z_score,is_anomalous
TXN101458,2026-03-26,UBS,HSBC,Tokenised Deposit,Permissioned Ledger,MEA,28908.15,Settled,2.0,50.8,0.67,1.94,N/A,10.271913432987011,-0.5394019027219202,False
TXN101459,2026-02-11,Standard Chartered,HSBC,Tokenised Deposit,Permissioned Ledger,US,8896.44,Settled,4.2,22.2,2.2,1.96,N/A,9.093518873894345,-1.4460472431532727,False
TXN101460,2026-04-10,Standard Chartered,HSBC,Tokenised Deposit,Hybrid Network,MEA,60740.2,Settled,13.4,23.2,3.94,23.93,N/A,11.014377494743078,0.031842742659999645,False
TXN101461,2026-02-10,JPMorgan,BNY Mellon,Tokenised Bond,Permissioned Ledger,MEA,107602.59,Settled,10.6,45.1,4.38,47.13,N/A,11.586209290465513,0.4718045781096057,False
TXN101462,2026-06-15,UBS,BNY Mellon,Tokenised Equity,Permissioned Ledger,MEA,94272.37,Failed,,44.2,0.64,6.03,Failed,11.453954032133543,0.3700486655512926,False
TXN101463,2026-02-03,HSBC,Citi,Tokenised Equity,Public Blockchain,EU,77962.23,Settled,99.0,37.8,0.81,6.31,N/A,11.263992584266571,0.22389417065715925,False
TXN101464,2026-01-17,Barclays,Citi,Tokenised Equity,Permissioned Ledger,APAC,69832.53,Settled,5.6,35.5,0.79,5.52,N/A,11.15386954590137,0.1391665734041404,False
TXN101465,2026-06-14,Deutsche Bank,Citi,Tokenised Bond,Permissioned Ledger,UK,45538.1,Settled,5.9,29.1,1.92,8.74,N/A,10.726326576576593,-0.18978083897271186,False
TXN101466,2026-06-02,UBS,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,US,357974.66,Settled,6.3,12.1,2.3,82.33,N/A,12.788220274244676,1.3966201665571627,False
TXN101467,2026-05-02,BNY Mellon,Standard Chartered,Regulated Stablecoin,Hybrid Network,UK,23852.7,Settled,24.7,29.9,4.04,9.64,N/A,10.079694620552445,-0.6872931920123548,False
TXN101468,2026-03-17,JPMorgan,Standard Chartered,Tokenised Bond,Hybrid Network,US,38193.94,Settled,28.7,34.0,3.94,15.05,N/A,10.550458325087984,-0.325092165312108,False
TXN101469,2026-03-28,Standard Chartered,Citi,Tokenised Deposit,Permissioned Ledger,MEA,27427.57,Pending,,18.2,2.38,6.53,Pending,10.21934044987127,-0.579851045843528,False
TXN101470,2026-04-27,Deutsche Bank,JPMorgan,Tokenised Bond,Public Blockchain,US,46942.78,Settled,85.5,40.5,0.74,3.47,N/A,10.756705994496826,-0.16640720958018984,False
TXN101471,2026-04-16,BNY Mellon,JPMorgan,Tokenised Bond,Public Blockchain,MEA,61310.13,Settled,73.2,21.2,1.84,11.28,N/A,11.023716671511695,0.039028214652716935,False
TXN101472,2026-03-27,BNY Mellon,Citi,Tokenised Real Estate Fund,Public Blockchain,EU,1430640.21,Settled,72.2,59.0,1.73,247.5,N/A,14.173633300336878,2.4625435069080743,False
TXN101473,2026-01-27,HSBC,Citi,Tokenised Deposit,Public Blockchain,APAC,175927.63,Settled,59.2,4.9,2.63,46.27,N/A,12.077833680414685,0.8500556137669856,False
TXN101474,2026-02-26,Standard Chartered,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,MEA,123947.85,Settled,12.3,23.0,1.89,23.43,N/A,11.727624259485646,0.5806078831995989,False
TXN101475,2026-01-31,Standard Chartered,Barclays,Regulated Stablecoin,Permissioned Ledger,UK,30158.65,Settled,11.5,37.3,1.87,5.64,N/A,10.31426021728002,-0.5068206977551639,False
TXN101476,2026-05-14,Deutsche Bank,BNY Mellon,Tokenised Deposit,Hybrid Network,UK,52738.48,Settled,9.8,35.4,2.18,11.5,N/A,10.87311960016963,-0.07683971087472379,False
TXN101477,2026-06-17,Deutsche Bank,BNY Mellon,Tokenised Equity,Permissioned Ledger,EU,28074.42,Settled,10.1,37.8,4.0,11.23,N/A,10.242649739423507,-0.5619171046196535,False
TXN101478,2026-04-08,Standard Chartered,BNY Mellon,Regulated Stablecoin,Public Blockchain,APAC,37817.08,Pending,,46.8,3.91,14.79,Pending,10.540542574133713,-0.3327212478890756,False
TXN101479,2026-01-12,Standard Chartered,BNY Mellon,Tokenised Equity,Public Blockchain,EU,22049.5,Settled,83.7,48.7,2.64,5.82,N/A,10.001090556354862,-0.7477703963526212,False
TXN101480,2026-02-22,Barclays,Standard Chartered,Tokenised Equity,Permissioned Ledger,APAC,40322.4,Settled,9.9,56.7,1.06,4.27,N/A,10.60468722458689,-0.283368976191768,False
TXN101481,2026-07-18,Citi,Deutsche Bank,Tokenised Bond,Permissioned Ledger,UK,178679.8,Settled,5.5,40.0,4.02,71.83,N/A,12.093356252733846,0.8619985303020999,False
TXN101482,2026-05-18,JPMorgan,Barclays,Tokenised Equity,Permissioned Ledger,MEA,7070.27,Settled,8.3,31.1,1.48,1.05,N/A,8.863795375007617,-1.6227942743120103,False
TXN101483,2026-06-22,UBS,Citi,Tokenised Equity,Permissioned Ledger,EU,169391.98,Settled,7.8,57.9,3.06,51.83,N/A,12.03997661996361,0.820928758762816,False
TXN101484,2026-05-25,Citi,JPMorgan,Tokenised Bond,Permissioned Ledger,UK,44195.71,Settled,13.7,41.9,3.24,14.32,N/A,10.696405630906273,-0.21280172426446212,False
TXN101485,2026-06-03,Barclays,BNY Mellon,Tokenised Deposit,Hybrid Network,EU,199074.83,Settled,1.0,32.8,1.18,23.49,N/A,12.201441086399887,0.9451579526351995,False
TXN101486,2026-07-09,Standard Chartered,Deutsche Bank,Tokenised Deposit,Hybrid Network,US,240453.4,Settled,25.0,38.2,1.18,28.37,N/A,12.39028574556105,1.0904532011346888,False
TXN101487,2026-05-02,Citi,Standard Chartered,Tokenised Deposit,Permissioned Ledger,EU,43378.06,Settled,7.3,24.7,0.67,2.91,N/A,10.677732115174214,-0.22716894608953497,False
TXN101488,2026-02-15,Standard Chartered,Barclays,Regulated Stablecoin,Permissioned Ledger,EU,32444.15,Settled,5.0,49.2,1.26,4.09,N/A,10.387306250253088,-0.450619788712424,False
TXN101489,2026-03-05,Barclays,Deutsche Bank,Tokenised Equity,Public Blockchain,MEA,34323.46,Settled,53.8,24.4,1.31,4.5,N/A,10.443613498538642,-0.40729753820074754,False
TXN101490,2026-05-10,BNY Mellon,JPMorgan,Regulated Stablecoin,Hybrid Network,EU,9130.93,Settled,12.2,23.4,1.52,1.39,N/A,9.119532342267702,-1.4260327329816354,False
TXN101491,2026-02-23,UBS,Deutsche Bank,Tokenised Bond,Hybrid Network,US,470754.45,Settled,6.4,41.8,2.63,123.81,N/A,13.062094023722697,1.607335972154484,False
TXN101492,2026-04-17,Citi,UBS,Tokenised Deposit,Hybrid Network,US,264979.04,Settled,9.2,32.8,1.5,39.75,N/A,12.487409781376892,1.1651794919486267,False
TXN101493,2026-07-12,Deutsche Bank,Standard Chartered,Tokenised Real Estate Fund,Hybrid Network,UK,23097.53,Settled,29.8,25.0,2.67,6.17,N/A,10.047524258121369,-0.7120447567349388,False
TXN101494,2026-02-20,HSBC,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,EU,5220.34,Settled,5.6,43.1,1.49,0.78,N/A,8.560509352914442,-1.8561395970878212,False
TXN101495,2026-06-30,Barclays,UBS,Tokenised Equity,Hybrid Network,US,79334.73,Settled,26.3,19.1,2.65,21.02,N/A,11.28144387361322,0.23732102335990884,False
TXN101496,2026-02-05,JPMorgan,HSBC,Tokenised Bond,Public Blockchain,MEA,213297.33,Settled,63.6,35.4,4.2,89.58,N/A,12.270447075080456,0.9982504907976885,False
TXN101497,2026-04-25,Standard Chartered,Barclays,Tokenised Bond,Permissioned Ledger,MEA,43160.79,Settled,8.6,17.8,4.28,18.47,N/A,10.67271089209872,-0.23103222640556742,False
TXN101498,2026-01-26,JPMorgan,Standard Chartered,Tokenised Bond,Public Blockchain,UK,265946.84,Settled,58.7,38.5,2.28,60.64,N/A,12.49105547831007,1.1679844557967594,False
TXN101499,2026-01-29,HSBC,Deutsche Bank,Tokenised Equity,Public Blockchain,EU,215719.21,Settled,21.9,40.4,2.32,50.05,N/A,12.281737522934835,1.0069372518316473,False
TXN101500,2026-05-29,BNY Mellon,HSBC,Regulated Stablecoin,Permissioned Ledger,US,165905.89,Settled,7.4,28.2,2.97,49.27,N/A,12.019182006358943,0.8049295848144407,False
TXN101501,2026-01-11,Deutsche Bank,Standard Chartered,Tokenised Equity,Public Blockchain,MEA,28433.05,Settled,40.8,39.7,1.87,5.32,N/A,10.255342649652281,-0.55215130264218,False
TXN101502,2026-02-09,UBS,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,US,115204.53,Settled,3.6,13.6,1.95,22.46,N/A,11.65447302956402,0.5243260366453081,False
TXN101503,2026-01-11,Deutsche Bank,HSBC,Tokenised Deposit,Public Blockchain,APAC,4516.08,Settled,70.4,42.7,3.79,1.71,N/A,8.415621046367814,-1.9676152543707566,False
TXN101504,2026-06-13,Deutsche Bank,Barclays,Tokenised Deposit,Permissioned Ledger,EU,99860.47,Settled,7.4,59.5,1.58,15.78,N/A,11.511539204555106,0.41435413849419706,False
TXN101505,2026-04-23,Deutsche Bank,Citi,Tokenised Bond,Public Blockchain,US,28625.6,Pending,,55.5,4.05,11.59,Pending,10.26209163449097,-0.5469586991890969,False
TXN101506,2026-07-06,Deutsche Bank,HSBC,Regulated Stablecoin,Public Blockchain,MEA,28280.11,Settled,84.4,36.3,2.1,5.94,N/A,10.24994936959384,-0.5563008399910211,False
TXN101507,2026-02-08,JPMorgan,HSBC,Tokenised Equity,Public Blockchain,EU,71235.9,Settled,60.1,47.8,3.08,21.94,N/A,11.173766221577516,0.15447488262252376,False
TXN101508,2026-02-23,Barclays,Standard Chartered,Tokenised Deposit,Permissioned Ledger,APAC,128178.36,Settled,3.0,40.5,3.43,43.97,N/A,11.76118581206713,0.6064298161259295,False
TXN101509,2026-04-08,JPMorgan,Barclays,Tokenised Deposit,Public Blockchain,US,23029.53,Settled,60.5,31.0,1.5,3.45,N/A,10.04457600601063,-0.7143131133036223,False
TXN101510,2026-02-24,Citi,Deutsche Bank,Tokenised Deposit,Hybrid Network,US,44576.68,Settled,24.6,43.6,1.88,8.38,N/A,10.704988564311552,-0.20619809857807025,False
TXN101511,2026-04-21,JPMorgan,Citi,Tokenised Deposit,Permissioned Ledger,EU,437966.86,Settled,5.7,34.6,4.29,187.89,N/A,12.989900807670779,1.5517912121764483,False
TXN101512,2026-06-01,HSBC,Citi,Tokenised Real Estate Fund,Public Blockchain,MEA,209630.15,Settled,59.1,29.3,2.08,43.6,N/A,12.253104836798913,0.9849075409263671,False
TXN101513,2026-05-30,UBS,BNY Mellon,Regulated Stablecoin,Hybrid Network,APAC,15672.33,Settled,31.6,25.1,3.74,5.86,N/A,9.65971582075047,-1.010420805749469,False
TXN101514,2026-03-10,HSBC,BNY Mellon,Tokenised Bond,Public Blockchain,MEA,88409.38,Settled,26.9,43.8,2.07,18.3,N/A,11.38974466254693,0.32064659958065367,False
TXN101515,2026-02-25,HSBC,Deutsche Bank,Tokenised Deposit,Public Blockchain,APAC,407113.21,Settled,94.3,37.1,4.13,168.14,N/A,12.91684903931053,1.495585890382459,False
TXN101516,2026-02-02,Standard Chartered,UBS,Tokenised Real Estate Fund,Public Blockchain,APAC,54662.85,Settled,74.5,33.7,1.01,5.52,N/A,10.908957892420554,-0.04926607653671757,False
TXN101517,2026-02-05,UBS,Standard Chartered,Tokenised Bond,Public Blockchain,EU,15516.28,Settled,73.5,39.0,3.83,5.94,N/A,9.64970952064582,-1.0181195559641891,False
TXN101518,2026-05-28,Standard Chartered,Citi,Regulated Stablecoin,Permissioned Ledger,APAC,39698.59,Settled,7.2,25.2,4.49,17.82,N/A,10.589096139166033,-0.2953646060425804,False
TXN101519,2026-03-22,HSBC,JPMorgan,Tokenised Deposit,Permissioned Ledger,EU,36373.78,Settled,6.5,34.9,2.24,8.15,N/A,10.501630956345538,-0.36265946907660257,False
TXN101520,2026-07-09,Standard Chartered,UBS,Regulated Stablecoin,Permissioned Ledger,MEA,125011.91,Settled,11.0,38.7,2.11,26.38,N/A,11.736172290951426,0.5871846556723755,False
TXN101521,2026-04-19,Barclays,Citi,Tokenised Real Estate Fund,Public Blockchain,MEA,7500.11,Settled,22.7,26.9,2.15,1.61,N/A,8.922806288573483,-1.577391849965886,False
TXN101522,2026-06-03,UBS,Deutsche Bank,Regulated Stablecoin,Hybrid Network,UK,525500.12,Settled,47.0,43.8,3.46,181.82,N/A,13.172107600600391,1.691979350801062,False
TXN101523,2026-07-13,Standard Chartered,UBS,Tokenised Deposit,Permissioned Ledger,US,16720.32,Settled,7.1,39.9,1.76,2.94,N/A,9.724439830890935,-0.9606227803299803,False
TXN101524,2026-03-14,Barclays,Citi,Tokenised Equity,Public Blockchain,UK,8722.85,Pending,,53.1,3.1,2.7,Pending,9.073815933225971,-1.4612064945363843,False
TXN101525,2026-02-09,UBS,JPMorgan,Tokenised Deposit,Permissioned Ledger,EU,28886.67,Settled,13.0,36.0,2.75,7.94,N/A,10.271170139463633,-0.5399737855470262,False
TXN101526,2026-01-17,BNY Mellon,Standard Chartered,Tokenised Deposit,Permissioned Ledger,US,86342.11,Settled,8.3,42.4,4.46,38.51,N/A,11.366084288845276,0.3024425376186005,False
TXN101527,2026-05-09,JPMorgan,BNY Mellon,Tokenised Deposit,Permissioned Ledger,UK,360766.48,Settled,9.3,48.9,4.12,148.64,N/A,12.795988930070685,1.402597294974566,False
TXN101528,2026-03-02,JPMorgan,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,UK,68415.77,Settled,5.2,22.5,3.08,21.07,N/A,11.133373248998652,0.12339692143183664,False
TXN101529,2026-06-20,HSBC,Deutsche Bank,Tokenised Deposit,Hybrid Network,MEA,18157.9,Pending,,41.2,2.04,3.7,Pending,9.80691607763346,-0.8971663563093595,False
TXN101530,2026-04-14,Citi,JPMorgan,Tokenised Bond,Hybrid Network,US,242970.19,Pending,,30.9,2.37,57.58,Pending,12.40069815562315,1.0984644084104018,False
TXN101531,2026-02-11,Deutsche Bank,Barclays,Regulated Stablecoin,Public Blockchain,APAC,76275.75,Settled,93.5,33.7,1.06,8.09,N/A,11.242123452618957,0.20706827295201707,False
TXN101532,2026-01-25,BNY Mellon,Citi,Regulated Stablecoin,Permissioned Ledger,UK,41161.84,Settled,5.5,20.3,3.71,15.27,N/A,10.625291186595845,-0.26751648773134296,False
TXN101533,2026-02-08,Deutsche Bank,BNY Mellon,Tokenised Equity,Public Blockchain,UK,93251.96,Settled,71.1,20.0,0.61,5.69,N/A,11.443071079629622,0.36167542748626497,False
TXN101534,2026-02-04,Citi,BNY Mellon,Tokenised Real Estate Fund,Public Blockchain,APAC,76165.24,Settled,79.6,35.1,4.21,32.07,N/A,11.24067359888205,0.20595276955399983,False
TXN101535,2026-05-11,Standard Chartered,BNY Mellon,Tokenised Deposit,Public Blockchain,APAC,251094.71,Settled,25.8,48.4,1.4,35.15,N/A,12.433589460172966,1.123770659004227,False
TXN101536,2026-04-18,Standard Chartered,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,MEA,4871.94,Settled,7.7,58.9,0.61,0.3,N/A,8.491452730024013,-1.9092710927200993,False
TXN101537,2026-06-21,JPMorgan,HSBC,Tokenised Bond,Permissioned Ledger,UK,142331.86,Settled,6.3,43.8,2.6,37.01,N/A,11.86592367801019,0.6870141139668132,False
TXN101538,2026-06-28,Citi,Standard Chartered,Tokenised Deposit,Permissioned Ledger,UK,163740.86,Settled,10.5,42.9,3.18,52.07,N/A,12.006046442338254,0.7948232093043022,False
TXN101539,2026-04-12,Deutsche Bank,BNY Mellon,Tokenised Equity,Permissioned Ledger,MEA,31364.11,Settled,8.0,29.5,2.94,9.22,N/A,10.353451407618588,-0.47666737615990895,False
TXN101540,2026-04-08,HSBC,Standard Chartered,Tokenised Deposit,Permissioned Ledger,EU,142612.79,Pending,,35.8,4.09,58.33,Pending,11.867895486354117,0.6885312041752242,False
TXN101541,2026-01-12,BNY Mellon,Deutsche Bank,Tokenised Real Estate Fund,Permissioned Ledger,MEA,547068.74,Settled,3.0,25.5,4.23,231.41,N/A,13.212331568706883,1.7229272815904664,False
TXN101542,2026-01-19,JPMorgan,Citi,Tokenised Equity,Permissioned Ledger,UK,81796.65,Settled,6.4,34.0,0.81,6.63,N/A,11.312003793571806,0.2608335292694242,False
TXN101543,2026-04-11,HSBC,Deutsche Bank,Regulated Stablecoin,Public Blockchain,MEA,28604.32,Settled,100.4,36.5,1.49,4.26,N/A,10.261347993495502,-0.5475308493558577,False
TXN101544,2026-02-13,JPMorgan,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,MEA,2208.04,Settled,12.4,13.1,1.14,0.25,N/A,7.700313310997234,-2.5179660857150488,False
TXN101545,2026-07-06,BNY Mellon,Barclays,Tokenised Deposit,Permissioned Ledger,EU,55067.53,Settled,12.2,35.0,3.72,20.49,N/A,10.916333688600817,-0.04359121051904385,False
TXN101546,2026-02-18,HSBC,Deutsche Bank,Tokenised Real Estate Fund,Permissioned Ledger,US,20483.47,Settled,8.1,36.9,0.54,1.11,N/A,9.927422317056571,-0.8044500249050517,False
TXN101547,2026-07-08,HSBC,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,MEA,445663.95,Settled,8.8,19.3,1.79,79.77,N/A,13.007322715501298,1.5651954590257604,False
TXN101548,2026-01-17,Standard Chartered,UBS,Tokenised Equity,Public Blockchain,US,957270.58,Settled,73.4,4.0,1.27,121.57,N/A,13.771842412830537,2.153409496423599,False
TXN101549,2026-03-15,HSBC,BNY Mellon,Tokenised Bond,Permissioned Ledger,UK,188760.96,Failed,,20.4,0.98,18.5,Failed,12.148242029342253,0.9042271142971613,False
TXN101550,2026-02-26,Standard Chartered,UBS,Tokenised Real Estate Fund,Permissioned Ledger,UK,1639449.21,Settled,13.1,29.7,3.96,649.22,N/A,14.309871505790749,2.567363860337565,False
TXN101551,2026-02-24,HSBC,UBS,Tokenised Real Estate Fund,Hybrid Network,EU,9077.6,Settled,35.3,30.3,4.07,3.69,N/A,9.11367527468558,-1.430539103951314,False
TXN101552,2026-02-16,HSBC,BNY Mellon,Tokenised Deposit,Public Blockchain,MEA,46374.95,Settled,78.3,28.7,0.76,3.52,N/A,10.74453628487512,-0.1757704660869231,False
TXN101553,2026-01-12,HSBC,UBS,Tokenised Equity,Hybrid Network,US,527823.58,Settled,25.2,29.7,1.29,68.09,N/A,13.17651927263769,1.695373648462456,False
TXN101554,2026-03-03,BNY Mellon,JPMorgan,Tokenised Equity,Public Blockchain,EU,126078.64,Settled,56.4,23.5,2.5,31.52,N/A,11.74466904975768,0.5937219794583841,False
TXN101555,2026-03-21,HSBC,Deutsche Bank,Regulated Stablecoin,Hybrid Network,UK,76104.47,Settled,29.3,21.9,1.44,10.96,N/A,11.239875420373037,0.20533865875346569,False
TXN101556,2026-03-24,Deutsche Bank,BNY Mellon,Tokenised Deposit,Permissioned Ledger,US,51838.26,Pending,,42.7,1.12,5.81,Pending,10.855903056232913,-0.09008595273668146,False
TXN101557,2026-01-08,Barclays,Standard Chartered,Tokenised Bond,Permissioned Ledger,MEA,317111.73,Pending,,7.9,3.47,110.04,Pending,12.667012604785295,1.3033641616885514,False
TXN101558,2026-05-29,Citi,Barclays,Regulated Stablecoin,Hybrid Network,UK,224760.54,Failed,,48.9,1.8,40.46,Failed,12.322795296955642,1.0385267048015507,False
TXN101559,2026-03-22,Deutsche Bank,JPMorgan,Tokenised Equity,Hybrid Network,MEA,253634.57,Settled,9.5,34.5,2.03,51.49,N/A,12.443653751962025,1.1315140274582678,False
TXN101560,2026-04-28,UBS,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,MEA,5122.45,Settled,5.7,42.3,1.27,0.65,N/A,8.541583319238313,-1.8707011037690142,False
TXN101561,2026-07-17,Standard Chartered,BNY Mellon,Tokenised Bond,Permissioned Ledger,APAC,4368.74,Settled,9.5,53.8,3.63,1.59,N/A,8.382458789752139,-1.9931299728551504,False
TXN101562,2026-07-19,Deutsche Bank,UBS,Regulated Stablecoin,Permissioned Ledger,US,845135.09,Settled,10.3,27.6,4.25,359.18,N/A,13.647252946626066,2.057551569951087,False
TXN101563,2026-01-25,Deutsche Bank,UBS,Regulated Stablecoin,Public Blockchain,EU,58435.58,Settled,43.9,35.3,3.32,19.4,N/A,10.975697342591607,0.002082608887564774,False
TXN101564,2026-03-30,Deutsche Bank,UBS,Tokenised Bond,Permissioned Ledger,US,20727.31,Settled,14.4,38.8,1.05,2.18,N/A,9.939255677745704,-0.7953455520036266,False
TXN101565,2026-01-12,HSBC,Barclays,Regulated Stablecoin,Hybrid Network,UK,28333.91,Settled,27.4,64.0,2.63,7.45,N/A,10.251849892314928,-0.5548385962491762,False
TXN101566,2026-05-23,Barclays,Standard Chartered,Tokenised Bond,Public Blockchain,UK,51628.33,Settled,59.8,21.1,3.0,15.49,N/A,10.851845200838108,-0.09320802730623574,False
TXN101567,2026-02-28,UBS,HSBC,Regulated Stablecoin,Permissioned Ledger,UK,36124.19,Settled,10.2,34.4,1.37,4.95,N/A,10.494745684916474,-0.36795693011000474,False
TXN101568,2026-06-03,Barclays,HSBC,Regulated Stablecoin,Public Blockchain,UK,184342.29,Settled,63.6,42.4,0.63,11.61,N/A,12.12455500484418,0.8860025474709214,False
TXN101569,2026-04-19,UBS,BNY Mellon,Tokenised Bond,Public Blockchain,UK,172692.79,Settled,78.0,28.7,4.18,72.19,N/A,12.059275305179048,0.8357769799227134,False
TXN101570,2026-01-26,BNY Mellon,JPMorgan,Tokenised Bond,Permissioned Ledger,UK,219689.15,Settled,12.5,38.5,1.28,28.12,N/A,12.299973423503273,1.0209677767957768,False
TXN101571,2026-02-16,Deutsche Bank,BNY Mellon,Tokenised Real Estate Fund,Permissioned Ledger,EU,45618.35,Settled,1.5,41.8,1.0,4.56,N/A,10.728087247600092,-0.1884261957700846,False
TXN101572,2026-02-01,Deutsche Bank,BNY Mellon,Tokenised Deposit,Public Blockchain,US,51829.3,Settled,49.8,31.7,3.66,18.97,N/A,10.85573019932058,-0.09021894716789139,False
TXN101573,2026-01-10,JPMorgan,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,APAC,19062.09,Settled,9.9,39.1,2.34,4.46,N/A,9.855509283690473,-0.8597792150430806,False
TXN101574,2026-01-16,JPMorgan,HSBC,Tokenised Deposit,Hybrid Network,MEA,24404.98,Settled,24.1,35.1,2.56,6.25,N/A,10.102583463220826,-0.6696827385415473,False
TXN101575,2026-07-18,Citi,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,UK,66463.98,Settled,8.0,38.7,2.79,18.54,N/A,11.104430471391401,0.10112862915716828,False
TXN101576,2026-05-25,Barclays,Standard Chartered,Tokenised Deposit,Hybrid Network,EU,11673.32,Settled,26.8,30.4,1.68,1.96,N/A,9.365146836729496,-1.2370593240093046,False
TXN101577,2026-05-31,Deutsche Bank,BNY Mellon,Tokenised Equity,Public Blockchain,EU,261061.9,Settled,44.5,37.4,3.11,81.19,N/A,12.4725166534385,1.1537208638129137,False
TXN101578,2026-01-26,UBS,Deutsche Bank,Tokenised Bond,Permissioned Ledger,US,131328.29,Settled,8.2,40.8,1.35,17.73,N/A,11.785463112336007,0.6251085354030949,False
TXN101579,2026-03-27,JPMorgan,Citi,Regulated Stablecoin,Public Blockchain,EU,12514.6,Settled,49.3,23.9,2.65,3.32,N/A,9.434731145185708,-1.1835218322225645,False
TXN101580,2026-05-15,UBS,HSBC,Tokenised Real Estate Fund,Public Blockchain,MEA,3606.49,Settled,84.6,50.6,2.13,0.77,N/A,8.190767518641412,-2.1406153769694756,False
TXN101581,2026-01-14,Barclays,UBS,Tokenised Deposit,Permissioned Ledger,UK,34086.08,Settled,8.5,27.3,4.04,13.77,N/A,10.436673705845815,-0.4126369473654984,False
TXN101582,2026-03-20,BNY Mellon,HSBC,Tokenised Bond,Public Blockchain,APAC,10242.14,Settled,58.2,47.6,4.08,4.18,N/A,9.234363492213872,-1.3376827603585169,False
TXN101583,2026-04-27,JPMorgan,UBS,Regulated Stablecoin,Permissioned Ledger,APAC,23388.62,Settled,6.1,9.3,2.94,6.88,N/A,10.060047613187168,-0.7024094088547549,False
TXN101584,2026-01-07,JPMorgan,Standard Chartered,Tokenised Deposit,Hybrid Network,US,66521.4,Settled,26.1,29.5,1.57,10.44,N/A,11.105294012030644,0.10179302894652678,False
TXN101585,2026-05-17,UBS,JPMorgan,Tokenised Real Estate Fund,Hybrid Network,APAC,10157.4,Settled,10.8,33.5,1.33,1.35,N/A,9.226056228416185,-1.3440742885235022,False
TXN101586,2026-04-25,Citi,Standard Chartered,Tokenised Deposit,Public Blockchain,EU,45898.18,Settled,58.2,46.3,3.18,14.6,N/A,10.734202530965309,-0.1837211560822229,False
TXN101587,2026-06-25,Standard Chartered,JPMorgan,Regulated Stablecoin,Permissioned Ledger,EU,181340.35,Settled,6.9,22.2,3.57,64.74,N/A,12.10813644575158,0.8733702674056062,False
TXN101588,2026-03-13,HSBC,Standard Chartered,Tokenised Real Estate Fund,Permissioned Ledger,APAC,8442.22,Settled,8.4,28.7,1.57,1.33,N/A,9.041119031418733,-1.4863631735462566,False
TXN101589,2026-02-28,UBS,Standard Chartered,Tokenised Deposit,Public Blockchain,UK,135730.4,Pending,,46.9,0.79,10.72,Pending,11.818433211833968,0.6504754100655172,False
TXN101590,2026-03-23,UBS,Standard Chartered,Tokenised Equity,Permissioned Ledger,MEA,13149.31,Settled,15.2,49.3,3.51,4.62,N/A,9.48420061147253,-1.1454605048373565,False
TXN101591,2026-04-26,Barclays,BNY Mellon,Tokenised Real Estate Fund,Permissioned Ledger,MEA,131247.91,Settled,1.0,39.2,0.8,10.5,N/A,11.784850875657481,0.6246374864428433,False
TXN101592,2026-06-16,Citi,BNY Mellon,Tokenised Deposit,Public Blockchain,EU,213502.51,Settled,85.4,31.9,1.02,21.78,N/A,12.271408551796707,0.9989902416544755,False
TXN101593,2026-05-26,BNY Mellon,Deutsche Bank,Tokenised Equity,Public Blockchain,EU,26183.01,Settled,56.1,37.8,0.84,2.2,N/A,10.172904198093562,-0.6155786474150872,False
TXN101594,2026-07-06,HSBC,Deutsche Bank,Tokenised Deposit,Public Blockchain,EU,122661.56,Settled,97.9,55.6,1.58,19.38,N/A,11.71719244966168,0.5725817499353315,False
TXN101595,2026-04-13,BNY Mellon,HSBC,Tokenised Bond,Hybrid Network,UK,106228.38,Settled,6.1,9.2,2.21,23.48,N/A,11.573355997364295,0.46191537910618335,False
TXN101596,2026-01-17,BNY Mellon,Standard Chartered,Tokenised Bond,Permissioned Ledger,EU,41938.13,Settled,13.2,47.8,4.0,16.78,N/A,10.643974560320867,-0.2531416812621317,False
TXN101597,2026-01-14,JPMorgan,Deutsche Bank,Tokenised Equity,Permissioned Ledger,APAC,7496.51,Settled,7.9,23.9,1.28,0.96,N/A,8.922326244400201,-1.577761191295196,False
TXN101598,2026-06-08,Standard Chartered,Barclays,Tokenised Equity,Permissioned Ledger,APAC,115647.58,Settled,10.0,7.7,4.09,47.3,N/A,11.658311389157918,0.527279233275295,False
TXN101599,2026-06-01,BNY Mellon,Standard Chartered,Tokenised Deposit,Permissioned Ledger,US,10844.67,Settled,6.6,42.1,1.07,1.16,N/A,9.291521200974637,-1.2937061738087776,False
TXN101600,2026-04-18,HSBC,Citi,Tokenised Deposit,Permissioned Ledger,US,27029.77,Settled,3.7,18.2,0.94,2.54,N/A,10.204731125731195,-0.5910913180904135,False
